0.5,0.5,0.03,0.01,0.4,0.4
0.53,0.51,0.03,0.01,0.44,0.4
0.56,0.52,0.03,0.01,0.44,0.42000000000000004
0.5900000000000001,0.53,0.03,0.01,0.44,0.42000000000000004
0.6200000000000001,0.54,0.03,0.01,0.44,0.44000000000000006
0.6500000000000001,0.55,0.03,0.01,0.44,0.44000000000000006
0.6800000000000002,0.56,0.03,0.01,0.44,0.4600000000000001
0.7100000000000002,0.5700000000000001,0.03,0.01,0.4,0.4600000000000001
0.7400000000000002,0.5800000000000001,0.03,0.01,0.36000000000000004,0.4800000000000001
0.7700000000000002,0.5900000000000001,0.03,0.01,0.4,0.4800000000000001
0.8000000000000003,0.6000000000000001,0.03,0.01,0.4,0.5000000000000001
0.8300000000000003,0.6100000000000001,0.03,0.01,0.4,0.5000000000000001
0.8600000000000003,0.6200000000000001,0.03,0.01,0.4,0.5200000000000001
0.8900000000000003,0.6300000000000001,0.03,0.01,0.44,0.5200000000000001
0.9200000000000004,0.6400000000000001,0.03,0.01,0.48,0.5400000000000001
0.9500000000000004,0.6500000000000001,0.03,0.01,0.52,0.5400000000000001
0.9800000000000004,0.6600000000000001,0.03,0.01,0.56,0.5600000000000002
0.9899999999999995,0.6700000000000002,-0.03,-0.0016298495677245766,0.52,0.5600000000000002
0.9599999999999995,0.6683701504322755,-0.03,-0.0016298495677245766,0.52,0.5800000000000002
0.9299999999999995,0.6667403008645509,-0.03,-0.0016298495677245766,0.52,0.5600000000000002
0.8999999999999995,0.6651104512968263,-0.03,-0.0016298495677245766,0.52,0.5800000000000002
0.8699999999999994,0.6634806017291017,-0.03,-0.0016298495677245766,0.48000000000000004,0.5600000000000002
0.8399999999999994,0.6618507521613771,-0.03,-0.0016298495677245766,0.44000000000000006,0.5800000000000002
0.8099999999999994,0.6602209025936525,-0.03,-0.0016298495677245766,0.48000000000000004,0.5600000000000002
0.7799999999999994,0.6585910530259279,-0.03,-0.0016298495677245766,0.52,0.5800000000000002
0.7499999999999993,0.6569612034582033,-0.03,-0.0016298495677245766,0.56,0.5600000000000002
0.7199999999999993,0.6553313538904787,-0.03,-0.0016298495677245766,0.56,0.5400000000000001
0.6899999999999993,0.6537015043227541,-0.03,-0.0016298495677245766,0.56,0.5600000000000002
0.6599999999999993,0.6520716547550295,-0.03,-0.0016298495677245766,0.56,0.5400000000000001
0.6299999999999992,0.6504418051873049,-0.03,-0.0016298495677245766,0.56,0.5600000000000002
0.5999999999999992,0.6488119556195803,-0.03,-0.0016298495677245766,0.56,0.5400000000000001
0.5699999999999992,0.6471821060518557,-0.03,-0.0016298495677245766,0.56,0.5600000000000002
0.5399999999999991,0.6455522564841311,-0.03,-0.0016298495677245766,0.56,0.5400000000000001
0.5099999999999991,0.6439224069164065,-0.03,-0.0016298495677245766,0.56,0.5600000000000002
0.4799999999999991,0.6422925573486818,-0.03,-0.0016298495677245766,0.56,0.5400000000000001
0.44999999999999907,0.6406627077809572,-0.03,-0.0016298495677245766,0.56,0.5600000000000002
0.41999999999999904,0.6390328582132326,-0.03,-0.0016298495677245766,0.56,0.5400000000000001
0.389999999999999,0.637403008645508,-0.03,-0.0016298495677245766,0.56,0.5200000000000001
0.359999999999999,0.6357731590777834,-0.03,-0.0016298495677245766,0.56,0.5400000000000001
0.32999999999999896,0.6341433095100588,-0.03,-0.0016298495677245766,0.56,0.5200000000000001
0.29999999999999893,0.6325134599423342,-0.03,-0.0016298495677245766,0.56,0.5400000000000001
0.2699999999999989,0.6308836103746096,-0.03,-0.0016298495677245766,0.56,0.5200000000000001
0.2399999999999989,0.629253760806885,-0.03,-0.0016298495677245766,0.56,0.5400000000000001
0.2099999999999989,0.6276239112391604,-0.03,-0.0016298495677245766,0.56,0.5200000000000001
0.1799999999999989,0.6259940616714358,-0.03,-0.0016298495677245766,0.56,0.5400000000000001
0.1499999999999989,0.6243642121037112,-0.03,-0.0016298495677245766,0.56,0.5200000000000001
0.11999999999999891,0.6227343625359866,-0.03,-0.0016298495677245766,0.56,0.5400000000000001
0.08999999999999891,0.621104512968262,-0.03,-0.0016298495677245766,0.56,0.5200000000000001
0.059999999999998915,0.6194746634005374,-0.03,-0.0016298495677245766,0.56,0.5400000000000001
0.029999999999998916,0.6178448138328128,-0.03,-0.0016298495677245766,0.52,0.5200000000000001
1.0824674490095276e-15,0.6162149642650881,0.03554362424404123,0.022266170381907778,0.56,0.5000000000000001
0.03554362424404231,0.638481134646996,0.03554362424404123,0.022266170381907778,0.56,0.5200000000000001
0.07108724848808354,0.6607473050289038,0.03554362424404123,0.022266170381907778,0.56,0.5400000000000001
0.10663087273212477,0.6830134754108116,0.03554362424404123,0.022266170381907778,0.52,0.5600000000000002
0.142174496976166,0.7052796457927194,0.03554362424404123,0.022266170381907778,0.52,0.5800000000000002
0.17771812122020722,0.7275458161746272,0.03554362424404123,0.022266170381907778,0.52,0.6000000000000002
0.21326174546424845,0.749811986556535,0.03554362424404123,0.022266170381907778,0.56,0.6200000000000002
0.24880536970828968,0.7720781569384428,0.03554362424404123,0.022266170381907778,0.52,0.6400000000000002
0.28434899395233093,0.7943443273203507,0.03554362424404123,0.022266170381907778,0.56,0.6600000000000003
0.31989261819637216,0.8166104977022585,0.03554362424404123,0.022266170381907778,0.6000000000000001,0.6800000000000003
0.3554362424404134,0.8388766680841663,0.03554362424404123,0.022266170381907778,0.6400000000000001,0.7000000000000003
0.3909798666844546,0.8611428384660741,0.03554362424404123,0.022266170381907778,0.6000000000000001,0.7200000000000003
0.42652349092849584,0.8834090088479819,0.03554362424404123,0.022266170381907778,0.56,0.7400000000000003
0.46206711517253707,0.9056751792298897,0.03554362424404123,0.022266170381907778,0.6000000000000001,0.7600000000000003
0.4976107394165783,0.9279413496117975,0.03554362424404123,0.022266170381907778,0.6400000000000001,0.7800000000000004
0.5331543636606195,0.9502075199937053,0.03554362424404123,0.022266170381907778,0.6800000000000002,0.8
0.5686979879046608,0.9724736903756132,0.03554362424404123,0.022266170381907778,0.7200000000000002,0.8
